[2026-08-04T17:22:44.309620+00:00] 🚀 Initializing Async gRPC Streamer (Signal Handler Active)
[2026-08-04T17:22:44.309741+00:00]    Target: 127.0.0.1:50051 | Max FPS: 60.0 | Log File: /data/data/com.termux/files/home/Tordial-GS-_Manifold/Jiggler/telemetry.log
[2026-08-04T17:25:02.517173+00:00] 📊 [NOMINAL  ] [Batch #007662] FPS:  56.2 /  60.0 target | SIMD: 2.49ms (401.12 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:03.528279+00:00] 📊 [NOMINAL  ] [Batch #007718] FPS:  55.4 /  60.0 target | SIMD: 2.86ms (349.67 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:04.531306+00:00] 📊 [NOMINAL  ] [Batch #007774] FPS:  55.8 /  60.0 target | SIMD: 2.62ms (381.78 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:05.545827+00:00] 📊 [NOMINAL  ] [Batch #007830] FPS:  55.2 /  60.0 target | SIMD: 3.35ms (298.23 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:06.545962+00:00] 📊 [NOMINAL  ] [Batch #007886] FPS:  56.0 /  60.0 target | SIMD: 2.51ms (399.01 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:07.549912+00:00] 📊 [NOMINAL  ] [Batch #007942] FPS:  55.8 /  60.0 target | SIMD: 2.66ms (375.88 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:08.558475+00:00] 📊 [NOMINAL  ] [Batch #007998] FPS:  55.5 /  60.0 target | SIMD: 2.40ms (417.50 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:09.566799+00:00] 📊 [NOMINAL  ] [Batch #008054] FPS:  55.5 /  60.0 target | SIMD: 2.29ms (436.87 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:10.573594+00:00] 📊 [NOMINAL  ] [Batch #008107] FPS:  52.6 /  60.0 target | SIMD: 4.69ms (213.04 M/s) | Payload:  1.39 KB/s
[2026-08-04T17:25:11.582201+00:00] 📊 [NOMINAL  ] [Batch #008162] FPS:  54.5 /  60.0 target | SIMD: 4.11ms (243.31 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:25:12.599107+00:00] 📊 [NOMINAL  ] [Batch #008218] FPS:  55.1 /  60.0 target | SIMD: 4.13ms (242.02 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:13.616099+00:00] 📊 [NOMINAL  ] [Batch #008275] FPS:  56.0 /  60.0 target | SIMD: 3.59ms (278.41 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:14.616847+00:00] 📊 [NOMINAL  ] [Batch #008331] FPS:  56.0 /  60.0 target | SIMD: 2.96ms (338.25 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:15.617988+00:00] 📊 [NOMINAL  ] [Batch #008387] FPS:  55.9 /  60.0 target | SIMD: 2.71ms (368.65 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:16.628755+00:00] 📊 [NOMINAL  ] [Batch #008443] FPS:  55.4 /  60.0 target | SIMD: 2.71ms (368.95 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:17.629581+00:00] 📊 [NOMINAL  ] [Batch #008498] FPS:  55.0 /  60.0 target | SIMD: 2.90ms (345.11 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:18.640391+00:00] 📊 [NOMINAL  ] [Batch #008553] FPS:  54.4 /  60.0 target | SIMD: 3.51ms (284.87 M/s) | Payload:  1.43 KB/s
[2026-08-04T17:25:19.655331+00:00] 📊 [NOMINAL  ] [Batch #008609] FPS:  55.2 /  60.0 target | SIMD: 2.70ms (370.61 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:20.666344+00:00] 📊 [NOMINAL  ] [Batch #008665] FPS:  55.4 /  60.0 target | SIMD: 2.67ms (375.21 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:21.668262+00:00] 📊 [NOMINAL  ] [Batch #008721] FPS:  55.9 /  60.0 target | SIMD: 2.79ms (358.44 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:22.683984+00:00] 📊 [NOMINAL  ] [Batch #008778] FPS:  56.1 /  60.0 target | SIMD: 2.55ms (392.22 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:23.702717+00:00] 📊 [NOMINAL  ] [Batch #008835] FPS:  56.0 /  60.0 target | SIMD: 2.75ms (363.90 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:24.709721+00:00] 📊 [NOMINAL  ] [Batch #008891] FPS:  55.6 /  60.0 target | SIMD: 3.55ms (281.63 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:25.724481+00:00] 📊 [NOMINAL  ] [Batch #008948] FPS:  56.2 /  60.0 target | SIMD: 2.78ms (359.44 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:26.727459+00:00] 📊 [NOMINAL  ] [Batch #009004] FPS:  55.8 /  60.0 target | SIMD: 2.73ms (366.12 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:27.730488+00:00] 📊 [NOMINAL  ] [Batch #009059] FPS:  54.8 /  60.0 target | SIMD: 3.01ms (332.14 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:28.748175+00:00] 📊 [NOMINAL  ] [Batch #009115] FPS:  55.0 /  60.0 target | SIMD: 3.80ms (263.13 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:29.753363+00:00] 📊 [NOMINAL  ] [Batch #009171] FPS:  55.7 /  60.0 target | SIMD: 2.84ms (352.54 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:30.769877+00:00] 📊 [NOMINAL  ] [Batch #009228] FPS:  56.1 /  60.0 target | SIMD: 2.73ms (366.38 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:25:31.781783+00:00] 📊 [NOMINAL  ] [Batch #009285] FPS:  56.3 /  60.0 target | SIMD: 2.11ms (473.14 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:25:32.793394+00:00] 📊 [NOMINAL  ] [Batch #009341] FPS:  55.4 /  60.0 target | SIMD: 3.64ms (274.46 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:33.806706+00:00] 📊 [NOMINAL  ] [Batch #009397] FPS:  55.3 /  60.0 target | SIMD: 3.06ms (326.56 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:34.813750+00:00] 📊 [NOMINAL  ] [Batch #009454] FPS:  56.6 /  60.0 target | SIMD: 1.62ms (616.00 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:25:35.823110+00:00] 📊 [NOMINAL  ] [Batch #009511] FPS:  56.5 /  60.0 target | SIMD: 1.54ms (647.76 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:25:36.824320+00:00] 📊 [NOMINAL  ] [Batch #009567] FPS:  55.9 /  60.0 target | SIMD: 2.68ms (373.10 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:37.835327+00:00] 📊 [NOMINAL  ] [Batch #009623] FPS:  55.4 /  60.0 target | SIMD: 2.98ms (335.41 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:38.838249+00:00] 📊 [NOMINAL  ] [Batch #009679] FPS:  55.8 /  60.0 target | SIMD: 3.09ms (323.16 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:39.848271+00:00] 📊 [NOMINAL  ] [Batch #009735] FPS:  55.4 /  60.0 target | SIMD: 3.18ms (314.40 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:40.853093+00:00] 📊 [NOMINAL  ] [Batch #009791] FPS:  55.7 /  60.0 target | SIMD: 2.60ms (385.17 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:41.854559+00:00] 📊 [NOMINAL  ] [Batch #009847] FPS:  55.9 /  60.0 target | SIMD: 2.30ms (434.08 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:42.859076+00:00] 📊 [NOMINAL  ] [Batch #009903] FPS:  55.7 /  60.0 target | SIMD: 3.00ms (333.75 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:43.874615+00:00] 📊 [NOMINAL  ] [Batch #009959] FPS:  55.1 /  60.0 target | SIMD: 3.55ms (281.76 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:44.878100+00:00] 📊 [NOMINAL  ] [Batch #010015] FPS:  55.8 /  60.0 target | SIMD: 3.28ms (304.46 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:45.886948+00:00] 📊 [NOMINAL  ] [Batch #010071] FPS:  55.5 /  60.0 target | SIMD: 2.97ms (336.61 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:46.901136+00:00] 📊 [NOMINAL  ] [Batch #010127] FPS:  55.2 /  60.0 target | SIMD: 3.03ms (329.62 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:47.911417+00:00] 📊 [NOMINAL  ] [Batch #010183] FPS:  55.4 /  60.0 target | SIMD: 3.31ms (302.17 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:48.919965+00:00] 📊 [NOMINAL  ] [Batch #010239] FPS:  55.5 /  60.0 target | SIMD: 3.10ms (323.02 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:49.928955+00:00] 📊 [NOMINAL  ] [Batch #010295] FPS:  55.5 /  60.0 target | SIMD: 3.54ms (282.68 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:50.934387+00:00] 📊 [NOMINAL  ] [Batch #010351] FPS:  55.7 /  60.0 target | SIMD: 3.76ms (265.82 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:25:51.953303+00:00] 📊 [NOMINAL  ] [Batch #010407] FPS:  55.0 /  60.0 target | SIMD: 3.75ms (266.32 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:52.955957+00:00] 📊 [NOMINAL  ] [Batch #010462] FPS:  54.9 /  60.0 target | SIMD: 3.77ms (265.40 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:53.957618+00:00] 📊 [NOMINAL  ] [Batch #010517] FPS:  54.9 /  60.0 target | SIMD: 3.91ms (255.96 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:25:54.970843+00:00] 📊 [NOMINAL  ] [Batch #010573] FPS:  55.3 /  60.0 target | SIMD: 3.78ms (264.51 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:55.985571+00:00] 📊 [NOMINAL  ] [Batch #010629] FPS:  55.2 /  60.0 target | SIMD: 3.64ms (274.54 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:56.997199+00:00] 📊 [NOMINAL  ] [Batch #010685] FPS:  55.4 /  60.0 target | SIMD: 4.09ms (244.61 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:58.007588+00:00] 📊 [NOMINAL  ] [Batch #010741] FPS:  55.4 /  60.0 target | SIMD: 3.94ms (253.51 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:25:59.022671+00:00] 📊 [NOMINAL  ] [Batch #010797] FPS:  55.2 /  60.0 target | SIMD: 4.08ms (245.35 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:00.024230+00:00] 📊 [NOMINAL  ] [Batch #010853] FPS:  55.9 /  60.0 target | SIMD: 3.05ms (328.41 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:01.026500+00:00] 📊 [NOMINAL  ] [Batch #010909] FPS:  55.9 /  60.0 target | SIMD: 2.75ms (364.25 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:02.040350+00:00] 📊 [NOMINAL  ] [Batch #010965] FPS:  55.2 /  60.0 target | SIMD: 3.02ms (331.01 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:03.046833+00:00] 📊 [NOMINAL  ] [Batch #011021] FPS:  55.6 /  60.0 target | SIMD: 3.08ms (324.27 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:04.056760+00:00] 📊 [NOMINAL  ] [Batch #011077] FPS:  55.5 /  60.0 target | SIMD: 2.77ms (361.21 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:05.069846+00:00] 📊 [NOMINAL  ] [Batch #011133] FPS:  55.3 /  60.0 target | SIMD: 3.28ms (304.90 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:06.080775+00:00] 📊 [NOMINAL  ] [Batch #011189] FPS:  55.4 /  60.0 target | SIMD: 3.72ms (268.90 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:07.083377+00:00] 📊 [NOMINAL  ] [Batch #011244] FPS:  54.9 /  60.0 target | SIMD: 3.91ms (255.63 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:08.099473+00:00] 📊 [NOMINAL  ] [Batch #011300] FPS:  55.1 /  60.0 target | SIMD: 3.76ms (265.62 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:09.111469+00:00] 📊 [NOMINAL  ] [Batch #011356] FPS:  55.3 /  60.0 target | SIMD: 3.92ms (254.81 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:10.125743+00:00] 📊 [NOMINAL  ] [Batch #011412] FPS:  55.2 /  60.0 target | SIMD: 3.14ms (318.86 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:11.133089+00:00] 📊 [NOMINAL  ] [Batch #011468] FPS:  55.6 /  60.0 target | SIMD: 2.76ms (362.11 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:11.291530+00:00] 🛑 Received SIGTERM. Initiating instant graceful shutdown...
[2026-08-04T17:26:11.300735+00:00] 🏁 Stream client shutdown sequence finished cleanly.
[2026-08-04T17:26:12.036865+00:00] 🚀 Initializing Async gRPC Streamer (Signal Handler Active)
[2026-08-04T17:26:12.036983+00:00]    Target: 127.0.0.1:50051 | Max FPS: 60.0 | Log File: /data/data/com.termux/files/home/Tordial-GS-_Manifold/Jiggler/telemetry.log
[2026-08-04T17:26:12.096007+00:00] ✅ Connected to gRPC Server at 127.0.0.1:50051
[2026-08-04T17:26:13.101781+00:00] 📊 [NOMINAL  ] [Batch #000056] FPS:  55.7 /  60.0 target | SIMD: 3.21ms (311.86 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:14.111873+00:00] 📊 [NOMINAL  ] [Batch #000111] FPS:  54.4 /  60.0 target | SIMD: 3.65ms (273.80 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:26:15.121845+00:00] 📊 [NOMINAL  ] [Batch #000166] FPS:  54.5 /  60.0 target | SIMD: 3.31ms (302.02 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:26:16.132722+00:00] 📊 [NOMINAL  ] [Batch #000222] FPS:  55.4 /  60.0 target | SIMD: 3.00ms (333.26 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:17.134223+00:00] 📊 [NOMINAL  ] [Batch #000278] FPS:  55.9 /  60.0 target | SIMD: 2.65ms (377.16 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:18.143885+00:00] 📊 [NOMINAL  ] [Batch #000334] FPS:  55.5 /  60.0 target | SIMD: 3.13ms (319.60 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:19.157111+00:00] 📊 [NOMINAL  ] [Batch #000390] FPS:  55.3 /  60.0 target | SIMD: 2.84ms (352.28 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:20.177187+00:00] 📊 [NOMINAL  ] [Batch #000446] FPS:  54.9 /  60.0 target | SIMD: 3.88ms (257.64 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:21.178855+00:00] 📊 [NOMINAL  ] [Batch #000502] FPS:  55.9 /  60.0 target | SIMD: 3.14ms (318.47 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:22.183010+00:00] 📊 [NOMINAL  ] [Batch #000557] FPS:  54.8 /  60.0 target | SIMD: 3.65ms (274.23 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:26:23.198070+00:00] 📊 [NOMINAL  ] [Batch #000613] FPS:  55.2 /  60.0 target | SIMD: 3.00ms (332.82 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:24.199525+00:00] 📊 [NOMINAL  ] [Batch #000669] FPS:  55.9 /  60.0 target | SIMD: 2.59ms (385.68 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:25.205717+00:00] 📊 [NOMINAL  ] [Batch #000725] FPS:  55.7 /  60.0 target | SIMD: 3.26ms (306.95 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:26.219460+00:00] 📊 [NOMINAL  ] [Batch #000781] FPS:  55.2 /  60.0 target | SIMD: 2.64ms (378.97 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:27.228124+00:00] 📊 [NOMINAL  ] [Batch #000838] FPS:  56.5 /  60.0 target | SIMD: 2.03ms (492.72 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:26:28.236476+00:00] 📊 [NOMINAL  ] [Batch #000895] FPS:  56.5 /  60.0 target | SIMD: 1.33ms (751.77 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:26:29.246467+00:00] 📊 [NOMINAL  ] [Batch #000951] FPS:  55.4 /  60.0 target | SIMD: 2.03ms (493.53 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:30.259078+00:00] 📊 [NOMINAL  ] [Batch #001008] FPS:  56.3 /  60.0 target | SIMD: 1.42ms (705.72 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:26:31.269974+00:00] 📊 [NOMINAL  ] [Batch #001065] FPS:  56.4 /  60.0 target | SIMD: 1.47ms (681.85 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:26:32.285135+00:00] 📊 [NOMINAL  ] [Batch #001122] FPS:  56.1 /  60.0 target | SIMD: 2.07ms (483.81 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:26:33.292024+00:00] 📊 [NOMINAL  ] [Batch #001178] FPS:  55.6 /  60.0 target | SIMD: 2.36ms (424.19 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:34.301646+00:00] 📊 [NOMINAL  ] [Batch #001235] FPS:  56.5 /  60.0 target | SIMD: 1.77ms (565.70 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:26:35.308407+00:00] 📊 [NOMINAL  ] [Batch #001292] FPS:  56.6 /  60.0 target | SIMD: 1.70ms (588.94 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:26:36.311424+00:00] 📊 [NOMINAL  ] [Batch #001349] FPS:  56.8 /  60.0 target | SIMD: 1.45ms (691.29 M/s) | Payload:  1.50 KB/s
[2026-08-04T17:26:37.328477+00:00] 📊 [NOMINAL  ] [Batch #001406] FPS:  56.0 /  60.0 target | SIMD: 1.94ms (515.91 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:26:38.341929+00:00] 📊 [NOMINAL  ] [Batch #001462] FPS:  55.3 /  60.0 target | SIMD: 3.99ms (250.37 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:39.352411+00:00] 📊 [NOMINAL  ] [Batch #001518] FPS:  55.4 /  60.0 target | SIMD: 4.35ms (230.02 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:40.353055+00:00] 📊 [NOMINAL  ] [Batch #001572] FPS:  54.0 /  60.0 target | SIMD: 4.99ms (200.22 M/s) | Payload:  1.42 KB/s
[2026-08-04T17:26:41.353415+00:00] 📊 [NOMINAL  ] [Batch #001626] FPS:  54.0 /  60.0 target | SIMD: 4.42ms (226.42 M/s) | Payload:  1.42 KB/s
[2026-08-04T17:26:42.366866+00:00] 📊 [NOMINAL  ] [Batch #001681] FPS:  54.3 /  60.0 target | SIMD: 3.39ms (294.82 M/s) | Payload:  1.43 KB/s
[2026-08-04T17:26:43.370600+00:00] 📊 [NOMINAL  ] [Batch #001735] FPS:  53.8 /  60.0 target | SIMD: 4.10ms (243.69 M/s) | Payload:  1.42 KB/s
[2026-08-04T17:26:44.373530+00:00] 📊 [NOMINAL  ] [Batch #001790] FPS:  54.8 /  60.0 target | SIMD: 3.01ms (331.71 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:45.383686+00:00] 📊 [NOMINAL  ] [Batch #001845] FPS:  54.4 /  60.0 target | SIMD: 4.66ms (214.40 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:26:46.395203+00:00] 📊 [NOMINAL  ] [Batch #001901] FPS:  55.4 /  60.0 target | SIMD: 3.44ms (290.53 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:47.407868+00:00] 📊 [NOMINAL  ] [Batch #001957] FPS:  55.3 /  60.0 target | SIMD: 3.52ms (283.74 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:48.424901+00:00] 📊 [NOMINAL  ] [Batch #002013] FPS:  55.1 /  60.0 target | SIMD: 3.72ms (268.60 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:49.434085+00:00] 📊 [NOMINAL  ] [Batch #002069] FPS:  55.5 /  60.0 target | SIMD: 3.86ms (258.86 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:50.439437+00:00] 📊 [NOMINAL  ] [Batch #002125] FPS:  55.7 /  60.0 target | SIMD: 2.51ms (398.28 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:51.441369+00:00] 📊 [NOMINAL  ] [Batch #002181] FPS:  55.9 /  60.0 target | SIMD: 2.55ms (391.71 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:52.457098+00:00] 📊 [NOMINAL  ] [Batch #002237] FPS:  55.1 /  60.0 target | SIMD: 3.04ms (329.23 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:53.472507+00:00] 📊 [NOMINAL  ] [Batch #002293] FPS:  55.2 /  60.0 target | SIMD: 3.07ms (325.27 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:26:54.482650+00:00] 📊 [NOMINAL  ] [Batch #002349] FPS:  55.4 /  60.0 target | SIMD: 3.05ms (328.21 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:55.490474+00:00] 📊 [NOMINAL  ] [Batch #002405] FPS:  55.6 /  60.0 target | SIMD: 3.08ms (324.45 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:26:56.503496+00:00] 📊 [NOMINAL  ] [Batch #002462] FPS:  56.3 /  60.0 target | SIMD: 2.41ms (414.93 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:26:57.507338+00:00] 📊 [NOMINAL  ] [Batch #002517] FPS:  54.8 /  60.0 target | SIMD: 3.10ms (322.62 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:26:58.511576+00:00] 📊 [NOMINAL  ] [Batch #002573] FPS:  55.8 /  60.0 target | SIMD: 2.99ms (334.47 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:26:59.514709+00:00] 📊 [NOMINAL  ] [Batch #002629] FPS:  55.8 /  60.0 target | SIMD: 2.38ms (420.79 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:27:00.517129+00:00] 📊 [NOMINAL  ] [Batch #002685] FPS:  55.9 /  60.0 target | SIMD: 2.64ms (378.08 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:27:01.532385+00:00] 📊 [NOMINAL  ] [Batch #002741] FPS:  55.2 /  60.0 target | SIMD: 2.52ms (396.40 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:27:02.541255+00:00] 📊 [NOMINAL  ] [Batch #002798] FPS:  56.5 /  60.0 target | SIMD: 2.10ms (475.95 M/s) | Payload:  1.49 KB/s
[2026-08-04T17:27:03.541493+00:00] 📊 [NOMINAL  ] [Batch #002854] FPS:  56.0 /  60.0 target | SIMD: 1.98ms (503.79 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:27:04.558493+00:00] 📊 [NOMINAL  ] [Batch #002911] FPS:  56.0 /  60.0 target | SIMD: 2.09ms (477.44 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:27:05.574419+00:00] 📊 [NOMINAL  ] [Batch #002967] FPS:  55.1 /  60.0 target | SIMD: 3.12ms (320.25 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:27:06.579818+00:00] 📊 [NOMINAL  ] [Batch #003022] FPS:  54.7 /  60.0 target | SIMD: 3.04ms (328.55 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:27:07.590794+00:00] 📊 [NOMINAL  ] [Batch #003078] FPS:  55.4 /  60.0 target | SIMD: 3.45ms (289.55 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:27:08.603440+00:00] 📊 [NOMINAL  ] [Batch #003134] FPS:  55.3 /  60.0 target | SIMD: 3.72ms (268.46 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:27:09.621334+00:00] 📊 [NOMINAL  ] [Batch #003191] FPS:  56.0 /  60.0 target | SIMD: 1.83ms (547.13 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:27:10.638255+00:00] 📊 [NOMINAL  ] [Batch #003248] FPS:  56.1 /  60.0 target | SIMD: 2.13ms (469.35 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:27:11.643576+00:00] 📊 [NOMINAL  ] [Batch #003304] FPS:  55.7 /  60.0 target | SIMD: 2.48ms (402.76 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:27:12.644060+00:00] 📊 [NOMINAL  ] [Batch #003359] FPS:  55.0 /  60.0 target | SIMD: 2.75ms (363.76 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:27:13.654178+00:00] 📊 [NOMINAL  ] [Batch #003415] FPS:  55.4 /  60.0 target | SIMD: 3.23ms (309.83 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:27:14.655681+00:00] 📊 [NOMINAL  ] [Batch #003471] FPS:  55.9 /  60.0 target | SIMD: 2.39ms (417.74 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:27:15.662586+00:00] 📊 [NOMINAL  ] [Batch #003527] FPS:  55.6 /  60.0 target | SIMD: 3.49ms (286.15 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:27:16.668150+00:00] 📊 [NOMINAL  ] [Batch #003582] FPS:  54.7 /  60.0 target | SIMD: 4.04ms (247.80 M/s) | Payload:  1.44 KB/s
[2026-08-04T17:27:17.678802+00:00] 📊 [NOMINAL  ] [Batch #003637] FPS:  54.4 /  60.0 target | SIMD: 3.99ms (250.71 M/s) | Payload:  1.43 KB/s
[2026-08-04T17:27:18.678906+00:00] 📊 [NOMINAL  ] [Batch #003693] FPS:  56.0 /  60.0 target | SIMD: 2.87ms (348.54 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:27:19.686899+00:00] 📊 [NOMINAL  ] [Batch #003749] FPS:  55.6 /  60.0 target | SIMD: 2.69ms (372.08 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:27:20.695843+00:00] 📊 [NOMINAL  ] [Batch #003805] FPS:  55.5 /  60.0 target | SIMD: 2.87ms (348.59 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:27:21.709795+00:00] 📊 [NOMINAL  ] [Batch #003861] FPS:  55.2 /  60.0 target | SIMD: 2.96ms (338.30 M/s) | Payload:  1.46 KB/s
[2026-08-04T17:27:22.727879+00:00] 📊 [NOMINAL  ] [Batch #003917] FPS:  55.0 /  60.0 target | SIMD: 3.11ms (321.09 M/s) | Payload:  1.45 KB/s
[2026-08-04T17:27:23.728366+00:00] 📊 [NOMINAL  ] [Batch #003973] FPS:  56.0 /  60.0 target | SIMD: 3.09ms (323.95 M/s) | Payload:  1.48 KB/s
[2026-08-04T17:27:24.729637+00:00] 📊 [NOMINAL  ] [Batch #004029] FPS:  55.9 /  60.0 target | SIMD: 1.84ms (542.90 M/s) | Payload:  1.47 KB/s
[2026-08-04T17:27:25.744559+00:00] 📊 [NOMINAL  ] [Batch #004086] FPS:  56.2 /  60.0 target | SIMD: 2.25ms (443.56 M/s) | Payload:  1.48 KB/s
